t,x,tf
1.6220275,0.24,2.0625415
1.63204,0.24,2.0431008
1.6420525,0.24,2.0235505
1.652065,0.24,2.0039005
1.6620775,0.24,1.9841604
1.67209,0.24,1.9643401
1.6821027,0.24,1.9444491
1.6921152,0.24,1.9244969
1.7021277,0.24,1.9044929
1.7121402,0.24,1.8844466
1.7221527,0.24,1.8643672
1.7321652,0.24,1.844264
1.7421777,0.24,1.8241459
1.7521904,0.24,1.8040217
1.7622027,0.24,1.7839004
1.7722152,0.24,1.7637904
1.7822278,0.24,1.7437001
1.7922403,0.24,1.723638
1.8022528,0.24,1.7036121
1.8122653,0.24,1.6836302
1.8222778,0.24,1.6637003
1.8322904,0.24,1.6438297
1.8423029,0.24,1.624026
1.8523154,0.24,1.6042961
1.8623279,0.24,1.584647
1.8723404,0.24,1.5650856
1.882353,0.24,1.5456185
1.8923655,0.24,1.5262518
1.902378,0.24,1.5069917
1.9123905,0.24,1.4878443
1.9224031,0.24,1.4688152
1.9324156,0.24,1.4499098
1.9424281,0.24,1.4311335
1.9524406,0.24,1.4124914
1.9624531,0.24,1.3939884
1.9724656,0.24,1.375629
1.9824781,0.24,1.3574175
1.9924908,0.24,1.3393584
2.0025032,0.24,1.3213041
2.0125158,0.24,1.3019366
2.0225282,0.24,1.2815235
2.0325408,0.24,1.2603139
2.0425532,0.24,1.2385395
2.0525658,0.24,1.216412
2.0625782,0.24,1.1941227
2.0725908,0.24,1.1718435
2.0826032,0.24,1.1497259
2.0926158,0.24,1.1279023
2.1026282,0.24,1.1064861
2.1126409,0.24,1.0855738
2.1226532,0.24,1.0652448
2.1326659,0.24,1.0455636
2.1426783,0.24,1.0265809
2.152691,0.24,1.0083345
2.1627035,0.24,0.990851
2.1727161,0.24,0.9741469
2.1827285,0.24,0.9582304
2.1927412,0.24,0.9431016
2.2027535,0.24,0.92875457
2.2127662,0.24,0.91517776
2.2227786,0.24,0.90235513
2.2327912,0.24,0.8902672
2.2428036,0.24,0.8788916
2.2528162,0.24,0.86820364
2.2628286,0.24,0.8581773
2.2728412,0.24,0.8487853
2.2828536,0.24,0.83999985
2.2928662,0.24,0.8317929
2.3028786,0.24,0.8241367
2.3128912,0.24,0.8170032
2.3229036,0.24,0.8103657
2.3329163,0.24,0.80419755
2.3429286,0.24,0.79847336
2.3529413,0.24,0.7931684
2.3629537,0.24,0.788259
2.3729663,0.24,0.7837224
2.3829787,0.24,0.77953684
2.3929913,0.24,0.77568156
2.4030037,0.24,0.77213687
2.4130163,0.24,0.7688841
2.4230287,0.24,0.76590544
2.4330413,0.24,0.7631839
2.4430537,0.24,0.7607037
2.4530663,0.24,0.75844973
2.4630787,0.24,0.75640815
2.4730914,0.24,0.75456566
2.483104,0.24,0.75290954
2.4931166,0.24,0.7514283
2.503129,0.24,0.7501108
2.5131416,0.24,0.74894667
2.523154,0.24,0.7479261
2.5331666,0.24,0.7470398
2.543179,0.24,0.74627924
2.5531917,0.24,0.7456362
2.563204,0.24,0.7451034
2.5732167,0.24,0.7446737
2.583229,0.24,0.7443407
2.5932417,0.24,0.74409866
2.603254,0.24,0.7439425
2.6132667,0.24,0.7438677
2.623279,0.24,0.74387
2.6332917,0.24,0.743946
2.643304,0.24,0.7440927
2.6533167,0.24,0.74430764
2.6633291,0.24,0.7445887
2.6733418,0.24,0.74493414
2.6833541,0.24,0.74534273
2.6933668,0.24,0.74581313
2.7033792,0.24,0.7463446
2.7133918,0.24,0.74693656
2.7234044,0.24,0.74758816
2.733417,0.24,0.74829906
2.7434294,0.24,0.74906886
2.753442,0.24,0.74989694
2.7634544,0.24,0.75078285
2.773467,0.24,0.75172627
2.7834795,0.24,0.7527266
2.793492,0.24,0.7537831
2.8035045,0.24,0.75489515
2.813517,0.24,0.756062
2.8235295,0.24,0.7572829
2.833542,0.24,0.7585568
2.8435545,0.24,0.7598826
2.8535671,0.24,0.7612595
2.8635795,0.24,0.762686
2.8735921,0.24,0.76416105
2.8836045,0.24,0.76568323
2.8936172,0.24,0.76725125
2.9036295,0.24,0.7688637
2.9136422,0.24,0.7705189
2.9236546,0.24,0.77221555
2.9336672,0.24,0.7739521
2.9436796,0.24,0.7757269
2.9536922,0.24,0.77753836
2.9637046,0.24,0.77938503
2.9737172,0.24,0.7812651
2.9837296,0.24,0.78317696
2.9937422,0.24,0.78511906
3.0037546,0.24,0.76491964
3.0137672,0.24,0.7457396
3.0237796,0.24,0.7275324
3.0337923,0.24,0.71025383
3.043805,0.24,0.69386184
3.0538175,0.24,0.6783166
3.06383,0.24,0.6635801
3.0738425,0.24,0.6496164
3.083855,0.24,0.6363914
3.0938675,0.24,0.62387264
3.10388,0.24,0.6120293
3.1138926,0.24,0.6008322
3.123905,0.24,0.59025353
3.1339176,0.24,0.580267
3.14393,0.24,0.57084763
3.1539426,0.24,0.5619717
3.163955,0.24,0.55361676
3.1739676,0.24,0.5457614
3.18398,0.24,0.5383855
3.1939926,0.24,0.53146994
3.204005,0.24,0.5249964
3.2140176,0.24,0.51894784
3.22403,0.24,0.51330787
3.2340426,0.24,0.50806105
3.244055,0.24,0.5031928
3.2540677,0.24,0.4986893
3.26408,0.24,0.4945375
3.2740927,0.24,0.49072498
3.2841053,0.24,0.48724008
3.294118,0.24,0.4840718
3.3041303,0.24,0.48120964
3.314143,0.24,0.4786438
3.3241553,0.24,0.47636503
3.334168,0.24,0.47436458
3.3441803,0.24,0.47263423
3.354193,0.24,0.47116622
3.3642054,0.24,0.4699533
3.374218,0.24,0.46898863
3.3842304,0.24,0.4682658
3.394243,0.24,0.46777883
3.4042554,0.24,0.46752208
3.414268,0.24,0.46749032
3.4242804,0.24,0.46767864
3.434293,0.24,0.46808246
3.4443054,0.24,0.46869758
3.454318,0.24,0.46952006
3.4643304,0.24,0.47054625
3.474343,0.24,0.47177282
3.4843554,0.24,0.47319666
3.494368,0.24,0.47481495
3.5043805,0.24,0.47662508
3.514393,0.24,0.47862476
3.5244055,0.24,0.4808118
3.534418,0.24,0.48318434
3.5444305,0.24,0.48574063
3.5544431,0.24,0.48847923
3.5644555,0.24,0.49139872
3.5744681,0.24,0.49449804
3.5844805,0.24,0.49777618
3.5944932,0.24,0.5012323
3.6045058,0.24,0.5048659
3.6145184,0.24,0.5086763
3.6245308,0.24,0.51266325
3.6345434,0.24,0.51682645
3.6445558,0.24,0.52116585
3.6545684,0.24,0.5256815
3.6645808,0.24,0.5303736
3.6745934,0.24,0.53524226
3.6846058,0.24,0.5402879
3.6946185,0.24,0.5455111
3.7046309,0.24,0.5509123
3.7146435,0.24,0.5564922
3.7246559,0.24,0.5622515
3.7346685,0.24,0.56819105
3.744681,0.24,0.57431173
3.7546935,0.24,0.5806145
3.764706,0.24,0.5871004
3.7747185,0.24,0.59377044
3.784731,0.24,0.6006258
3.7947435,0.24,0.60766774
3.804756,0.24,0.6148974
3.8147686,0.24,0.622316
3.824781,0.24,0.6299249
3.8347936,0.24,0.6377254
3.8448062,0.24,0.645719
3.8548188,0.24,0.65390694
3.8648312,0.24,0.66229063
3.8748438,0.24,0.6708715
3.8848562,0.24,0.67965096
3.8948689,0.24,0.68863034
3.9048812,0.24,0.6978111
3.9148939,0.24,0.7071947
3.9249063,0.24,0.71678233
3.9349189,0.24,0.72657555
3.9449313,0.24,0.73657554
3.954944,0.24,0.7467837
3.9649563,0.24,0.75720114
3.974969,0.24,0.76782924
3.9849813,0.24,0.77866906
3.994994,0.24,0.7897217
4.005006,0.24,0.8022774
4.0150185,0.24,0.81562144
4.025031,0.24,0.8296407
4.0350432,0.24,0.8442262
4.045056,0.24,0.8592722
4.0550685,0.24,0.8746745
4.065081,0.24,0.89032924
4.0750933,0.24,0.906131
4.0851064,0.24,0.9219728
4.095119,0.24,0.93774515
4.1051316,0.24,0.9533376
4.115144,0.24,0.97959346
4.1251564,0.24,1.020801
4.135169,0.24,1.079711
4.1451817,0.24,1.1543344
4.155194,0.24,1.2408738
4.1652064,0.24,1.3344239
4.175219,0.24,1.4303004
4.1852317,0.24,1.5245346
4.195244,0.24,1.6141689
4.2052565,0.24,1.6972498
4.215269,0.24,1.772706
4.2252817,0.24,1.8401651
4.235294,0.24,1.8997626
4.2453065,0.24,1.9519728
4.255319,0.24,1.9974704
4.2653317,0.24,2.0370243
4.275344,0.24,2.0714242
4.2853565,0.24,2.1014311
4.295369,0.24,2.1277459
4.305382,0.24,2.1509972
4.315394,0.24,2.171731
4.325407,0.24,2.190417
4.3354197,0.24,2.2074504
4.3454323,0.24,2.2231593
4.3554444,0.24,2.2378144
4.365457,0.24,2.251635
4.3754697,0.24,2.2647998
4.3854823,0.24,2.27745
4.3954945,0.24,2.2896988
4.405507,0.24,2.3016355
4.4155197,0.24,2.313329
4.4255323,0.24,2.3248334
4.4355445,0.24,2.3361893
4.445557,0.24,2.347428
4.4555697,0.24,2.3585727
4.4655824,0.24,2.3696399
4.4755945,0.24,2.380641
4.485607,0.24,2.3915842
4.49562,0.24,2.4024744
4.5056324,0.24,2.4133132
4.5156446,0.24,2.4241004
4.525657,0.24,2.4348364
4.53567,0.24,2.445517
4.5456824,0.24,2.4561405
4.5556946,0.24,2.4667013
4.565707,0.24,2.4771957
4.57572,0.24,2.4876184
4.5857325,0.24,2.497964
4.5957446,0.24,2.508226
4.605757,0.24,2.5183997
4.61577,0.24,2.528478
4.6257825,0.24,2.5384552
4.6357946,0.24,2.5483248
4.6458073,0.24,2.55808
4.65582,0.24,2.5677145
4.6658325,0.24,2.5772214
4.6758447,0.24,2.5865946
4.6858573,0.24,2.5958276
4.69587,0.24,2.6049132
4.7058825,0.24,2.6138458
4.7158947,0.24,2.622618
4.7259073,0.24,2.631224
4.73592,0.24,2.6396565
4.7459326,0.24,2.6479104
4.7559447,0.24,2.655978
4.7659574,0.24,2.6638546
4.77597,0.24,2.671533
4.7859826,0.24,2.6790082
4.7959948,0.24,2.6862729
4.8060074,0.24,2.693323
4.81602,0.24,2.7001514
4.8260326,0.24,2.7067535
4.836045,0.24,2.7131236
4.8460574,0.24,2.719257
4.85607,0.24,2.7251482
4.8660827,0.24,2.7307928
4.876095,0.24,2.7361858
4.8861074,0.24,2.7413228
4.89612,0.24,2.7461994
4.9061327,0.24,2.750812
4.916145,0.24,2.755157
4.9261575,0.24,2.7592297
4.93617,0.24,2.7630274
4.9461827,0.24,2.766547
4.956195,0.24,2.7697854
4.9662075,0.24,2.7727394
4.97622,0.24,2.7754078
4.9862328,0.24,2.777787
4.996245,0.24,2.779876
5.0062575,0.24,2.7764542
5.01627,0.24,2.772911
5.026283,0.24,2.769234
5.036295,0.24,2.7654102
5.0463076,0.24,2.7614267
5.05632,0.24,2.757271
5.066333,0.24,2.7529306
5.076345,0.24,2.7483935
5.0863576,0.24,2.7436478
5.09637,0.24,2.7386818
5.106383,0.24,2.7334845
5.116395,0.24,2.7280455
5.1264076,0.24,2.7223547
5.1364202,0.24,2.7164018
5.146433,0.24,2.7101781
5.156445,0.24,2.703675
5.1664577,0.24,2.6968842
5.1764703,0.24,2.689798
5.186483,0.24,2.68241
5.196495,0.24,2.6747139
5.206508,0.24,2.6667035
5.216521,0.24,2.6583738
5.2265334,0.24,2.6497207
5.2365456,0.24,2.64074
5.246558,0.24,2.6314282
5.256571,0.24,2.621783
5.2665834,0.24,2.611802
5.2765956,0.24,2.601484
5.286608,0.24,2.5908284
5.296621,0.24,2.579834
5.3066335,0.24,2.5685017
5.3166456,0.24,2.5568323
5.3266582,0.24,2.544827
5.336671,0.24,2.5324876
5.3466835,0.24,2.5198169
5.3566957,0.24,2.5068176
5.3667083,0.24,2.493493
5.376721,0.24,2.479847
5.3867335,0.24,2.4658842
5.3967457,0.24,2.4516094
5.4067583,0.24,2.4370275
5.416771,0.24,2.4221442
5.4267836,0.24,2.4069655
5.4367957,0.24,2.3914979
5.446809,0.24,2.3757482
5.4568214,0.24,2.359723
5.466834,0.24,2.3434303
5.476846,0.24,2.3268774
5.486859,0.24,2.3100722
5.4968715,0.24,2.2930229
5.506884,0.24,2.275738
5.5168962,0.24,2.2582262
5.526909,0.24,2.240496
5.5369215,0.24,2.222556
5.546934,0.24,2.2044163
5.5569463,0.24,2.1860857
5.566959,0.24,2.1675737
5.5769715,0.24,2.1488898
5.586984,0.24,2.1300435
5.5969963,0.24,2.1110444
5.607009,0.24,2.0919023
5.6170216,0.24,2.0726266
5.627034,0.24,2.0532277
5.6370463,0.24,2.033715
5.647059,0.24,2.0140982
5.6570716,0.24,1.9943871
5.667084,0.24,1.9745914
5.6770964,0.24,1.9547207
5.687109,0.24,1.9347847
5.6971216,0.24,1.9147927
5.7071342,0.24,1.8947542
5.7171464,0.24,1.8746785
5.727159,0.24,1.8545748
5.7371716,0.24,1.8344522
5.7471843,0.24,1.8143195
5.7571964,0.24,1.7941858
5.767209,0.24,1.7740594
5.7772217,0.24,1.753949
5.7872343,0.24,1.733863
5.7972465,0.24,1.7138095
5.807259,0.24,1.6937966
5.8172717,0.24,1.6738319
5.8272843,0.24,1.6539233
5.8372965,0.24,1.634078
5.847309,0.24,1.6143034
5.8573217,0.24,1.5946064
5.8673344,0.24,1.5749941
5.8773465,0.24,1.555473
5.887359,0.24,1.5360494
5.897372,0.24,1.5167297
5.9073844,0.24,1.49752
5.9173965,0.24,1.4784259
5.927409,0.24,1.4594531
5.937422,0.24,1.440607
5.9474344,0.24,1.4218926
5.9574466,0.24,1.4033152
5.967459,0.24,1.3848792
5.977472,0.24,1.3665893
5.9874845,0.24,1.3484497
5.9974966,0.24,1.3304647
6.007509,0.24,1.3124869
6.017522,0.24,1.2932396
6.0275345,0.24,1.2729841
6.0375466,0.24,1.2519641
6.0475593,0.24,1.2304056
6.057572,0.24,1.2085146
6.0675845,0.24,1.1864785
6.0775967,0.24,1.1644648
6.0876093,0.24,1.1426209
6.097622,0.24,1.1210761
6.1076345,0.24,1.0999408
6.1176467,0.24,1.0793091
6.1276593,0.24,1.0592577
6.137672,0.24,1.0398501
6.1476846,0.24,1.021135
6.1576967,0.24,1.003149
6.1677094,0.24,0.9859179
6.177722,0.24,0.9694578
6.1877346,0.24,0.953776
6.1977468,0.24,0.93887264
6.2077594,0.24,0.92474145
6.217772,0.24,0.91137093
6.2277846,0.24,0.8987453
6.237797,0.24,0.886845
6.24781,0.24,0.875648
6.2578225,0.24,0.86513007
6.267835,0.24,0.8552653
6.2778473,0.24,0.8460271
6.28786,0.24,0.8373876
6.2978725,0.24,0.8293196
6.307885,0.24,0.8217952
6.3178973,0.24,0.8147875
6.32791,0.24,0.80826956
6.3379226,0.24,0.80221516
6.347935,0.24,0.7965994
6.3579473,0.24,0.79139787
6.36796,0.24,0.786587
6.3779726,0.24,0.7821445
6.387985,0.24,0.77804875
6.3979974,0.24,0.77427965
6.40801,0.24,0.7708173
6.4180226,0.24,0.76764333
6.4280353,0.24,0.76474005
6.4380474,0.24,0.762091
6.44806,0.24,0.7596804
6.4580727,0.24,0.75749344
6.4680853,0.24,0.7555162
6.4780974,0.24,0.7537355
6.48811,0.24,0.75213915
6.4981227,0.24,0.7507155
6.5081353,0.24,0.7494537
6.5181475,0.24,0.74834335
6.52816,0.24,0.74737495
6.5381727,0.24,0.74653935
6.5481853,0.24,0.745828
6.5581975,0.24,0.7452329
6.56821,0.24,0.7447467
6.5782228,0.24,0.74436265
6.5882354,0.24,0.7440744
6.5982475,0.24,0.7438763
6.60826,0.24,0.7437632
6.618273,0.24,0.7437305
6.6282854,0.24,0.7437745
6.6382976,0.24,0.7438914
6.6483107,0.24,0.7440785
6.6583233,0.24,0.74433327
6.668336,0.24,0.7446536
6.678348,0.24,0.7450379
6.6883607,0.24,0.7454847
6.6983733,0.24,0.7459928
6.708386,0.24,0.7465616
6.718398,0.24,0.7471901
6.7284107,0.24,0.7478777
6.7384233,0.24,0.7486241
6.748436,0.24,0.7494287
6.758448,0.24,0.75029093
6.7684608,0.24,0.7512105
6.7784734,0.24,0.7521868
6.788486,0.24,0.75321925
6.798498,0.24,0.7543072
6.808511,0.24,0.75545007
6.8185234,0.24,0.7566469
6.828536,0.24,0.7578969
6.838548,0.24,0.7591992
6.848561,0.24,0.76055264
6.8585734,0.24,0.7619563
6.868586,0.24,0.76340866
6.878598,0.24,0.7649088
6.888611,0.24,0.7664551
6.8986235,0.24,0.76804644
6.908636,0.24,0.76968133
6.9186482,0.24,0.77135825
6.928661,0.24,0.77307576
6.9386735,0.24,0.7748321
6.948686,0.24,0.776626
6.9586983,0.24,0.7784556
6.968711,0.24,0.78031945
6.9787235,0.24,0.78221583
6.988736,0.24,0.78414327
6.9987483,0.24,0.7861001
7.008761,0.24,0.76585346
7.0187736,0.24,0.74663085
7.028786,0.24,0.72838545
7.0387983,0.24,0.71107286
7.048811,0.24,0.6946508
7.0588236,0.24,0.67907923
7.068836,0.24,0.6643201
7.0788484,0.24,0.65033716
7.088861,0.24,0.63709617
7.0988736,0.24,0.6245645
7.1088862,0.24,0.61271125
7.1188984,0.24,0.601507
7.128911,0.24,0.59092396
7.1389236,0.24,0.58093554
7.1489363,0.24,0.57151675
7.1589484,0.24,0.5626438
7.168961,0.24,0.55429405
7.1789737,0.24,0.54644614
7.1889863,0.24,0.5390797
7.1989985,0.24,0.53217554
7.209011,0.24,0.5257154
7.2190237,0.24,0.51968205
7.2290363,0.24,0.51405907
7.2390485,0.24,0.508831
7.249061,0.24,0.50398314
7.2590737,0.24,0.4995016
7.2690864,0.24,0.49537328
7.2790985,0.24,0.49158573
7.289111,0.24,0.4881273
7.299124,0.24,0.4849868
7.3091364,0.24,0.4821539
7.3191485,0.24,0.47961864
7.329161,0.24,0.47737172
7.339174,0.24,0.4754044
7.3491864,0.24,0.47370845
7.3591986,0.24,0.47227603
7.3692117,0.24,0.47109994
7.3792243,0.24,0.4701733
7.389237,0.24,0.46948963
7.399249,0.24,0.469043
7.4092617,0.24,0.4688277
7.4192743,0.24,0.46883848
7.429287,0.24,0.4690705
7.439299,0.24,0.46951908
7.4493117,0.24,0.47018006
7.4593244,0.24,0.4710495
7.469337,0.24,0.4721237
7.479349,0.24,0.47339937
7.489362,0.24,0.47487336
7.4993744,0.24,0.4765429
7.509387,0.24,0.47840536
7.519399,0.24,0.48045838
7.529412,0.24,0.48269987
7.5394244,0.24,0.4851279
7.549437,0.24,0.48774078
7.559449,0.24,0.490537
7.569462,0.24,0.4935152
7.5794744,0.24,0.49667433
7.589487,0.24,0.5000133
7.599499,0.24,0.5035314
7.609512,0.24,0.50722796
7.6195245,0.24,0.5111025
7.629537,0.24,0.5151546
7.6395493,0.24,0.5193841
7.649562,0.24,0.5237909
7.6595745,0.24,0.5283751
7.669587,0.24,0.5331367
7.6795993,0.24,0.53807616
7.689612,0.24,0.5431937
7.6996245,0.24,0.5484898
7.709637,0.24,0.55396515
7.7196493,0.24,0.55962026
7.729662,0.24,0.56545585
7.7396746,0.24,0.5714729
7.749687,0.24,0.5776722
7.7596993,0.24,0.58405465
7.769712,0.24,0.5906214
7.7797246,0.24,0.5973734
7.789737,0.24,0.6043119
7.7997494,0.24,0.611438
7.809762,0.24,0.6187529
7.8197746,0.24,0.6262579
7.8297873,0.24,0.63395435
7.8397994,0.24,0.6418435
7.8498125,0.24,0.6499268
7.859825,0.24,0.6582055
7.8698378,0.24,0.666681
7.87985,0.24,0.67535466
7.8898625,0.24,0.68422794
7.899875,0.24,0.6933022
7.909888,0.24,0.70257884
7.9199,0.24,0.71205914
7.9299126,0.24,0.7217446
7.939925,0.24,0.73163646
7.949938,0.24,0.741736
7.95995,0.24,0.7520445
7.9699626,0.24,0.76256317
7.979975,0.24,0.77329326
7.989988,0.24,0.7842358
8.0,0.24,0.79671097
0.0,0.26,1.0
0.010012516,0.26,1.000791
0.020025032,0.26,1.0023441
0.030037548,0.26,1.004629
0.040050063,0.26,1.0076138
0.05006258,0.26,1.0112653
0.060075097,0.26,1.0155503
0.07008761,0.26,1.0204344
0.08010013,0.26,1.0258838
0.09011264,0.26,1.0318636
0.10012516,0.26,1.0383399
0.11013767,0.26,1.045279
0.12015019,0.26,1.0593095
0.1301627,0.26,1.0843956
0.14017522,0.26,1.1235412
0.15018773,0.26,1.1765536
0.16020025,0.26,1.2414296
0.17021278,0.26,1.3148564
0.18022528,0.26,1.3931884
0.1902378,0.26,1.4729815
0.20025031,0.26,1.5513675
0.21026284,0.26,1.626186
0.22027534,0.26,1.6959875
0.23028786,0.26,1.7599483
0.24030039,0.26,1.8177499
0.2503129,0.26,1.8694502
0.26032543,0.26,1.9153675
0.27033794,0.26,1.9559797
0.28035045,0.26,1.9918495
0.29036295,0.26,2.0235674
0.3003755,0.26,2.0517123
0.310388,0.26,2.0768263
0.3204005,0.26,2.099402
0.330413,0.26,2.119874
0.34042555,0.26,2.13862
0.35043806,0.26,2.1559613
0.36045057,0.26,2.1721685
0.37046307,0.26,2.187466
0.3804756,0.26,2.2020383
0.39048812,0.26,2.216036
0.40050063,0.26,2.2295802
0.41051313,0.26,2.242768
0.42052567,0.26,2.255676
0.43053818,0.26,2.2683642
0.44055068,0.26,2.2808795
0.4505632,0.26,2.2932577
0.46057573,0.26,2.3055255
0.47058824,0.26,2.3177025
0.48060077,0.26,2.3298037
0.49061328,0.26,2.3418384
0.5006258,0.26,2.3538127
0.5106383,0.26,2.3657298
0.52065086,0.26,2.3775907
0.5306634,0.26,2.3893948
0.5406759,0.26,2.4011397
0.5506884,0.26,2.4128222
0.5607009,0.26,2.424438
0.5707134,0.26,2.4359825
0.5807259,0.26,2.4474497
0.5907384,0.26,2.458834
0.600751,0.26,2.4701288
0.6107635,0.26,2.481328
0.620776,0.26,2.4924247
0.6307885,0.26,2.5034118
0.640801,0.26,2.5142827
0.6508135,0.26,2.5250294
0.660826,0.26,2.535646
0.67083853,0.26,2.546124
0.6808511,0.26,2.5564563
0.6908636,0.26,2.566636
0.7008761,0.26,2.5766554
0.7108886,0.26,2.5865076
0.72090113,0.26,2.5961843
0.73091364,0.26,2.6056798
0.74092615,0.26,2.6149857
0.75093865,0.26,2.6240957
0.7609512,0.26,2.6330023
0.7709637,0.26,2.641699
0.78097624,0.26,2.6501784
0.79098874,0.26,2.6584346
0.80100125,0.26,2.6664598
0.81101376,0.26,2.6742487
0.82102627,0.26,2.6817946
0.8310388,0.26,2.6890912
0.84105134,0.26,2.696133
0.85106385,0.26,2.7029135
0.86107635,0.26,2.7094278
0.87108886,0.26,2.7156703
0.88110137,0.26,2.7216356
0.8911139,0.26,2.7273188
0.9011264,0.26,2.732715
0.9111389,0.26,2.7378197
0.92115146,0.26,2.7426283
0.93116397,0.26,2.7471375
0.9411765,0.26,2.751343
0.951189,0.26,2.7552407
0.96120155,0.26,2.7588282
0.97121406,0.26,2.7621024
0.98122656,0.26,2.76506
0.9912391,0.26,2.7676983
1.0012516,0.26,2.764431
1.0112641,0.26,2.7610774
1.0212766,0.26,2.7576215
1.0312891,0.26,2.7540474
1.0413016,0.26,2.7503393
1.0513141,0.26,2.7464821
1.0613266,0.26,2.7424607
1.0713391,0.26,2.7382607
1.0813516,0.26,2.7338684
1.0913641,0.26,2.7292702
1.1013767,0.26,2.7244532
1.1113892,0.26,2.719405
1.1214018,0.26,2.7141137
1.1314143,0.26,2.7085686
1.1414268,0.26,2.702759
1.1514393,0.26,2.6966748
1.1614518,0.26,2.6903071
1.1714643,0.26,2.6836472
1.1814768,0.26,2.676687
1.1914895,0.26,2.6694193
1.2015018,0.26,2.6618378
1.2115144,0.26,2.6539366
1.2215269,0.26,2.64571
1.2315394,0.26,2.6371539
1.2415519,0.26,2.6282644
1.2515644,0.26,2.619038
1.2615769,0.26,2.6094723
1.2715895,0.26,2.599565
1.281602,0.26,2.5893152
1.2916145,0.26,2.5787218
1.301627,0.26,2.567785
1.3116395,0.26,2.556505
1.321652,0.26,2.544883
1.3316646,0.26,2.5329204
1.3416771,0.26,2.5206194
1.3516896,0.26,2.507983
1.3617022,0.26,2.4950142
1.3717147,0.26,2.4817166
1.3817272,0.26,2.4680943
1.3917397,0.26,2.4541519
1.4017522,0.26,2.4398947
1.4117647,0.26,2.425328
1.4217772,0.26,2.410458
1.4317899,0.26,2.3952909
1.4418023,0.26,2.379833
1.4518148,0.26,2.3640914
1.4618273,0.26,2.3480735
1.4718398,0.26,2.331787
1.4818523,0.26,2.3152397
1.4918648,0.26,2.2984393
1.5018773,0.26,2.281395
1.5118899,0.26,2.2641149
1.5219024,0.26,2.2466078
1.531915,0.26,2.2288828
1.5419275,0.26,2.2109492
1.55194,0.26,2.192816
1.5619525,0.26,2.174493
1.571965,0.26,2.1559894
1.5819775,0.26,2.137315
1.59199,0.26,2.11848
1.6020025,0.26,2.0994935
1.612015,0.26,2.0803657
1.6220275,0.26,2.0611062
1.63204,0.26,2.041725
1.6420525,0.26,2.0222318
1.652065,0.26,2.0026367
1.6620775,0.26,1.9829495
1.67209,0.26,1.9631797
1.6821027,0.26,1.9433372
1.6921152,0.26,1.9234315
1.7021277,0.26,1.9034722
1.7121402,0.26,1.8834687
1.7221527,0.26,1.8634304
1.7321652,0.26,1.8433664
1.7421777,0.26,1.8232858
1.7521904,0.26,1.8031977
1.7622027,0.26,1.7831109
1.7722152,0.26,1.7630339
1.7822278,0.26,1.7429755
1.7922403,0.26,1.7229437
1.8022528,0.26,1.7029467
1.8122653,0.26,1.6829927
1.8222778,0.26,1.6630893
1.8322904,0.26,1.643244
1.8423029,0.26,1.6234645
1.8523154,0.26,1.6037577
1.8623279,0.26,1.5841309
1.8723404,0.26,1.5645907
1.882353,0.26,1.5451437
1.8923655,0.26,1.5257964
1.902378,0.26,1.506555
1.9123905,0.26,1.4874252
1.9224031,0.26,1.468413
1.9324156,0.26,1.4495239
1.9424281,0.26,1.430763
1.9524406,0.26,1.4121356
1.9624531,0.26,1.3936465
1.9724656,0.26,1.3753005
1.9824781,0.26,1.357102
1.9924908,0.26,1.3390552
2.0025032,0.26,1.3180429
2.0125158,0.26,1.2960844
2.0225282,0.26,1.2734414
2.0325408,0.26,1.2503544
2.0425532,0.26,1.2270406
2.0525658,0.26,1.2036949
2.0625782,0.26,1.18049
2.0725908,0.26,1.157576
2.0826032,0.26,1.1350826
2.0926158,0.26,1.1131189
2.1026282,0.26,1.0917763
2.1126409,0.26,1.0711279
2.1226532,0.26,1.0512319
2.1326659,0.26,1.0321316
2.1426783,0.26,1.0138572
2.152691,0.26,0.9964288
2.1627035,0.26,0.9798553
2.1727161,0.26,0.96413785
2.1827285,0.26,0.9492699
2.1927412,0.26,0.935239
2.2027535,0.26,0.9220276
2.2127662,0.26,0.9096139
2.2227786,0.26,0.89797306
2.2327912,0.26,0.88707787
2.2428036,0.26,0.87689924
2.2528162,0.26,0.86740696
2.2628286,0.26,0.85857016
2.2728412,0.26,0.85035765
2.2828536,0.26,0.8427383
2.2928662,0.26,0.8356817
2.3028786,0.26,0.8291574
2.3128912,0.26,0.82313645
2.3229036,0.26,0.81759053
2.3329163,0.26,0.8124923
2.3429286,0.26,0.80781555
2.3529413,0.26,0.80353516
2.3629537,0.26,0.7996273
2.3729663,0.26,0.796069
2.3829787,0.26,0.79283875
2.3929913,0.26,0.7899157
2.4030037,0.26,0.7872805
2.4130163,0.26,0.7849144
2.4230287,0.26,0.7828002
2.4330413,0.26,0.7809213
2.4430537,0.26,0.77926224
2.4530663,0.26,0.7778086
2.4630787,0.26,0.7765469
2.4730914,0.26,0.775464
2.483104,0.26,0.7745482
2.4931166,0.26,0.77378803
2.503129,0.26,0.7731728
2.5131416,0.26,0.7726926
2.523154,0.26,0.7723379
2.5331666,0.26,0.77210003
2.543179,0.26,0.77197057
2.5531917,0.26,0.77194226
2.563204,0.26,0.7720078
2.5732167,0.26,0.77216107
2.583229,0.26,0.7723963
2.5932417,0.26,0.7727086
2.603254,0.26,0.7730935
